"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"11",NA,3,1,4,5,2,3,3,2,6,5,3,4,3,4,0,4,4,2,5,1,2,5,4,3,2,3,3,3,7,5,3,4,1,7,4,2,7,5,1,4,6,7,5,6,4,0,1,3,4,4,4,4,0,2,2,1,2,6,2,6,5,5,1,6,6,6,1,4,4,2,6,4,4,1,0,5,1,2,5,3,3,4,4,3,2,4,4,8,1,5,3,3,3,3,7,5,1,1,3,3
"12",NA,3,5,5,3,2,3,0,8,5,2,6,6,0,4,4,4,3,4,6,3,2,3,2,3,10,1,5,3,4,4,4,2,2,5,1,5,3,2,1,2,4,4,2,4,4,1,0,1,2,6,1,3,2,5,3,5,4,1,4,2,5,1,3,2,4,3,2,3,2,2,5,4,3,6,2,5,5,3,2,4,4,5,5,4,2,3,2,1,1,3,5,2,1,4,4,3,4,1,4,7
"13",NA,5,3,3,4,2,6,1,8,1,2,2,4,1,3,3,2,2,4,5,5,5,4,2,4,3,2,2,6,6,6,4,6,4,3,2,3,6,5,2,4,3,1,2,2,2,4,3,4,4,2,2,1,4,2,1,3,0,3,2,5,0,2,1,2,4,3,4,5,0,3,1,5,6,3,1,3,4,1,1,4,1,5,5,1,2,3,9,4,3,4,2,2,0,4,7,5,4,5,6,4
"14",NA,7,5,2,3,2,2,3,4,5,6,1,4,2,2,6,4,4,3,4,6,5,1,0,2,2,9,1,3,3,6,6,0,5,4,2,5,2,3,3,2,0,2,1,6,6,2,2,5,5,1,3,5,4,3,3,1,4,5,2,2,6,1,4,3,3,1,2,2,2,1,2,5,1,3,1,3,1,5,2,7,6,2,2,1,3,4,1,4,3,4,3,2,2,6,1,5,5,5,1,2
"15",NA,8,3,7,5,4,8,3,2,1,6,2,3,5,1,7,2,4,5,5,5,2,2,3,8,2,4,1,3,5,4,3,3,2,5,3,5,2,3,6,2,4,4,3,4,1,2,2,6,4,1,3,4,1,2,3,3,4,3,1,1,2,4,4,3,2,4,4,2,3,4,4,3,4,2,3,4,3,4,4,2,1,4,5,3,1,5,6,2,4,6,5,2,2,2,3,4,1,1,6,5
"16",NA,5,5,3,6,4,3,3,4,5,1,3,3,1,7,7,0,3,2,2,2,9,4,3,6,8,0,4,5,2,3,1,3,4,3,4,5,4,4,4,3,1,4,4,5,4,4,2,4,5,5,2,5,3,8,4,3,5,2,0,4,7,2,7,6,5,2,2,7,1,2,1,3,6,3,4,4,5,0,4,3,6,2,7,4,3,3,4,7,5,4,5,2,4,3,4,3,4,2,3,4
"17",NA,2,3,5,4,2,5,3,5,4,3,7,3,4,5,4,7,4,6,6,3,2,3,6,4,3,1,1,6,5,4,2,4,7,5,3,2,3,3,4,3,3,1,3,4,2,3,2,4,3,3,2,4,2,7,4,3,3,4,4,3,4,3,2,2,2,3,5,6,1,6,5,8,4,3,1,3,2,2,3,8,7,3,1,1,3,5,5,2,2,4,2,6,6,7,4,2,8,2,4,3
"18",NA,4,3,5,7,11,6,4,5,8,9,1,2,1,9,3,7,3,1,4,3,2,7,4,4,3,2,6,4,6,4,1,4,8,3,2,8,4,7,5,5,7,4,2,2,4,3,4,7,6,2,3,5,5,9,6,1,3,0,3,2,4,8,6,2,3,3,2,1,2,1,5,5,1,2,3,3,1,4,1,2,6,4,4,4,3,1,4,4,4,3,4,3,7,2,3,2,2,2,2,4
"19",NA,1,1,4,7,4,3,5,5,7,5,6,3,2,5,5,5,8,4,3,4,7,3,4,7,7,3,4,3,3,4,6,3,3,6,3,4,4,1,4,6,7,5,5,1,8,2,1,5,3,3,3,8,4,2,7,1,5,1,4,4,3,6,10,3,9,6,6,7,4,7,6,4,4,2,3,4,2,2,5,3,4,1,3,2,3,7,6,7,4,2,6,2,7,5,2,2,2,3,3,2
"20",NA,5,5,3,7,7,6,2,3,5,8,6,5,2,9,7,5,6,4,11,2,4,7,7,8,6,4,5,10,4,9,6,4,5,5,4,3,4,5,9,4,8,3,2,3,7,4,2,3,2,2,5,6,3,5,8,2,6,1,8,5,1,6,2,3,6,7,6,2,7,5,7,7,6,7,4,5,5,2,6,5,5,4,6,3,2,5,7,6,9,7,3,4,6,5,4,6,6,5,6,7
"21",NA,4,7,6,9,6,6,5,6,9,7,6,12,5,9,3,7,7,6,6,5,4,6,5,9,7,6,11,5,4,9,9,9,9,6,5,7,3,9,8,8,9,6,4,4,9,3,5,2,5,3,2,5,7,4,8,3,9,2,5,6,5,9,6,11,2,3,7,5,6,7,8,7,9,5,5,8,6,2,5,6,7,5,11,7,5,4,4,7,3,7,7,7,8,10,4,8,7,6,6,6
"22",NA,11,4,6,11,8,7,5,7,6,14,7,7,3,8,11,8,7,7,9,12,10,3,9,11,10,4,6,8,6,11,10,8,9,7,7,9,13,13,10,9,12,8,5,5,10,6,8,13,11,7,5,5,6,10,15,4,7,2,8,9,9,7,6,8,5,11,11,3,7,5,9,11,4,10,2,6,5,6,5,5,5,7,7,8,6,5,7,14,3,12,8,9,7,9,6,5,12,6,11,7
"23",NA,9,6,18,12,10,9,4,7,11,9,11,8,4,12,12,4,6,6,13,10,7,4,8,13,10,8,12,8,11,12,7,12,6,9,6,8,8,14,14,15,13,10,4,7,6,7,9,18,9,6,4,6,2,7,15,3,11,5,12,4,8,9,6,7,5,12,8,8,8,10,12,5,10,7,8,7,10,7,13,9,7,7,15,14,4,9,6,12,6,14,16,10,10,9,5,6,14,3,14,10
"24",NA,10,10,12,16,16,8,8,10,10,15,13,8,7,15,11,5,7,10,5,10,11,9,11,14,13,8,9,11,10,12,7,14,10,10,12,9,16,9,13,10,16,13,13,5,14,7,11,7,11,5,7,12,7,16,14,9,13,4,10,14,16,8,4,16,10,11,17,7,6,15,13,12,16,9,13,9,13,4,13,11,9,11,13,12,6,11,12,15,5,16,15,10,11,16,12,6,17,5,13,5
"25",NA,11,9,12,18,13,9,14,13,10,15,13,20,6,15,12,8,10,11,13,11,16,8,12,14,16,9,7,10,4,11,8,11,15,11,8,7,14,11,18,20,15,13,9,14,17,9,13,17,19,8,11,6,8,20,12,7,17,6,21,10,15,13,15,10,8,13,18,9,5,16,15,14,17,7,14,7,14,7,14,6,12,12,15,13,9,13,6,16,11,20,16,11,14,19,10,17,19,9,20,11
"26",NA,20,13,13,19,16,17,11,14,19,15,14,18,4,10,22,12,10,11,16,14,23,14,11,13,13,14,11,13,12,15,14,14,17,18,9,16,17,13,18,20,20,19,12,16,14,8,17,11,13,15,11,17,9,14,18,11,22,8,18,14,13,13,13,16,10,15,17,11,6,22,19,14,11,13,9,9,13,10,16,14,16,18,14,12,9,14,13,19,12,18,18,14,11,17,13,15,21,9,16,15
"27",NA,14,10,13,15,20,20,11,15,18,26,22,16,5,19,25,14,15,16,16,13,20,10,19,16,12,12,9,13,13,15,18,21,22,16,10,13,20,18,29,15,19,18,12,17,14,10,15,17,17,19,9,12,9,20,18,8,19,9,28,17,13,13,18,12,16,23,28,16,13,21,20,18,20,13,20,21,25,9,18,11,17,17,20,14,13,13,17,26,12,24,19,21,14,19,14,22,17,11,24,16
"28",NA,20,18,20,20,19,18,14,17,25,20,20,16,9,23,24,14,12,18,22,16,20,17,14,17,20,17,8,17,12,19,19,21,24,17,15,13,18,14,25,16,19,21,17,11,22,10,17,23,24,14,13,20,13,22,21,15,19,16,33,19,17,17,16,18,21,25,25,17,16,25,21,20,13,13,19,13,17,6,19,12,21,23,20,15,15,17,17,27,16,24,23,15,22,26,18,14,26,13,28,12
"29",NA,18,10,18,21,24,23,14,17,23,29,26,20,11,26,24,18,16,20,25,18,21,13,17,23,28,16,11,22,18,23,19,23,22,18,18,12,19,17,26,27,27,19,15,20,18,16,18,20,26,19,16,18,14,18,25,14,30,17,26,17,20,16,18,17,24,32,31,18,16,20,20,24,25,15,18,21,25,12,23,15,20,27,21,19,15,26,19,26,17,20,23,17,27,25,17,23,27,19,24,17
"30",NA,21,17,29,21,34,26,15,21,25,31,27,18,10,21,27,24,16,16,20,23,18,18,15,23,31,13,12,25,19,34,22,22,22,17,18,19,16,25,28,28,26,26,21,21,23,15,26,23,37,21,14,18,18,28,25,15,28,17,29,26,30,23,20,22,27,25,23,26,15,27,27,19,30,20,24,23,28,11,18,22,24,26,21,27,18,24,23,29,17,23,23,23,23,25,18,28,23,17,29,26
"31",NA,27,13,28,23,24,30,15,25,26,36,35,22,11,28,33,20,17,23,24,23,24,23,19,25,31,19,15,22,14,27,21,25,21,19,24,21,24,24,32,24,30,20,21,24,25,13,28,26,33,18,19,27,17,23,26,16,25,18,30,22,18,26,23,25,22,30,29,25,16,22,28,29,28,14,23,27,27,19,21,22,26,24,22,31,17,28,23,31,16,23,27,22,19,28,21,26,27,16,34,27
"32",NA,25,22,25,21,24,33,21,26,30,35,32,22,14,40,33,26,21,23,26,22,21,23,18,28,32,20,12,20,21,23,25,23,23,23,23,18,25,25,36,31,40,30,19,34,25,15,27,29,35,21,19,19,16,29,22,19,34,16,30,25,28,34,23,34,22,28,38,26,16,25,31,30,29,20,22,28,31,15,24,26,24,29,26,31,20,24,30,32,20,29,25,27,27,31,26,31,26,17,39,24
"33",NA,31,25,26,24,33,37,27,28,30,32,34,30,19,33,28,27,27,34,31,27,27,22,21,37,31,20,12,23,25,28,26,32,30,24,23,26,30,32,38,30,36,29,25,23,33,20,26,36,37,25,19,28,19,30,33,16,36,19,33,27,33,34,32,33,29,33,36,26,20,30,33,29,33,23,30,33,33,15,25,22,26,34,28,31,20,41,25,35,21,30,33,22,31,31,24,30,26,19,39,28
"34",NA,38,25,29,31,37,30,23,29,31,35,33,29,15,42,44,27,29,31,28,32,24,26,22,34,39,20,20,24,29,27,27,34,33,27,22,26,31,26,37,32,34,35,30,23,32,17,30,33,36,23,20,29,21,29,29,18,37,19,29,36,23,33,32,42,33,37,43,31,23,31,33,36,31,21,22,29,27,16,27,26,28,31,33,32,22,33,29,38,19,37,36,23,29,30,30,33,30,23,37,26
"35",NA,31,28,40,30,36,42,24,30,35,35,39,32,18,39,44,31,29,38,30,30,32,24,23,43,45,25,20,23,30,33,34,32,33,34,33,23,34,28,43,31,27,32,27,37,33,23,28,37,39,25,25,32,20,29,33,23,37,25,40,33,25,33,28,42,25,41,41,35,21,35,38,36,36,26,32,32,35,24,30,27,32,33,34,34,26,31,26,38,23,36,36,30,24,33,31,40,38,18,40,32
"36",NA,35,31,32,34,42,40,24,36,39,39,47,36,27,40,43,29,32,33,35,31,32,38,23,33,38,30,20,33,32,31,30,31,39,30,34,29,29,36,43,28,32,43,35,38,37,18,29,35,45,27,24,36,27,37,36,22,38,24,38,35,30,34,30,34,33,44,43,38,21,34,33,44,31,30,30,33,33,20,27,29,36,29,26,37,23,34,28,44,28,36,42,26,33,33,28,45,37,28,44,43
"37",NA,32,21,33,36,43,39,27,36,43,40,43,38,26,34,37,36,32,33,43,37,32,33,25,35,40,31,24,31,35,43,33,35,37,24,28,29,36,33,53,38,39,39,31,31,43,25,37,37,41,28,25,31,27,37,36,26,34,23,35,44,36,39,21,29,35,50,48,39,25,38,35,35,36,27,28,32,40,26,26,25,31,35,33,41,26,33,31,44,25,34,35,24,32,32,31,39,43,23,43,39
"38",NA,35,30,41,38,43,46,30,30,45,39,49,33,22,46,42,37,37,36,38,33,40,31,27,46,43,28,17,26,35,40,41,40,34,33,31,36,30,46,49,32,43,38,40,35,36,30,40,34,46,35,26,35,26,34,38,24,39,30,43,44,31,46,32,39,44,45,54,32,26,38,44,42,36,30,28,32,35,22,26,34,40,38,35,39,28,36,36,45,29,44,39,28,28,41,36,50,44,31,49,46
"39",NA,38,34,46,35,44,47,29,32,45,39,40,43,32,47,42,29,35,41,34,38,39,44,28,48,45,31,24,29,32,49,50,32,37,33,35,33,35,39,44,40,39,43,35,36,50,29,39,39,45,33,31,37,27,41,37,27,47,26,40,43,40,46,36,39,37,47,42,44,30,42,46,43,45,33,35,40,37,27,30,32,42,43,34,47,27,42,41,43,31,38,43,30,39,36,44,41,41,29,49,48
"40",NA,39,37,42,34,45,54,28,38,40,45,44,40,28,50,44,36,38,44,37,44,39,42,29,52,41,34,30,31,32,40,40,36,39,37,40,42,36,43,52,40,44,44,40,39,41,30,36,34,50,31,31,35,26,42,44,33,44,30,44,37,39,48,42,45,41,43,53,35,30,38,47,46,49,33,33,42,46,27,28,37,36,39,39,44,25,42,46,50,29,44,47,34,39,41,46,44,37,26,54,48
"41",NA,41,36,51,47,48,47,30,36,47,45,50,43,34,44,41,45,35,41,40,44,40,43,31,56,50,33,30,33,31,49,52,38,42,25,39,34,33,44,57,43,44,44,42,47,49,34,39,42,53,32,28,40,29,46,37,23,47,28,50,47,41,51,47,46,40,48,59,41,28,45,48,41,44,33,34,41,45,27,31,33,41,45,37,51,29,43,48,49,27,42,43,31,42,34,40,48,51,31,55,49
"42",NA,50,41,46,47,49,56,28,37,48,50,47,45,35,48,53,42,39,50,41,47,39,42,37,54,52,32,26,43,45,49,40,42,44,38,43,35,37,48,55,48,46,57,42,43,46,29,39,45,57,34,26,41,33,49,52,24,44,33,44,44,41,50,47,42,49,53,50,39,30,47,44,53,48,34,33,44,45,31,31,39,44,50,35,53,36,46,47,54,29,41,45,34,40,41,35,46,48,39,47,48
"43",NA,42,41,58,55,48,47,36,39,49,50,51,42,37,51,57,40,36,44,45,45,44,43,34,55,50,38,28,39,37,41,44,42,45,38,41,33,32,50,50,43,46,55,44,42,51,38,38,47,55,38,33,43,29,45,53,33,44,34,51,46,44,48,40,44,47,54,54,38,32,53,53,46,47,31,40,45,57,31,35,39,40,50,42,52,34,42,39,51,32,42,47,38,42,45,42,48,46,35,55,49
"44",NA,48,40,61,44,44,52,36,43,54,48,44,48,43,55,51,53,44,51,45,47,47,44,37,56,49,37,31,42,38,49,48,42,46,40,44,41,40,52,59,49,46,53,51,44,42,37,40,50,59,35,29,44,35,56,46,33,52,32,43,50,48,44,48,51,51,52,52,40,34,54,53,52,47,35,37,42,49,33,33,51,48,56,43,55,35,43,52,54,34,51,52,31,43,42,46,55,47,37,52,51
"45",NA,46,44,52,41,48,67,36,41,55,50,46,41,36,54,51,47,51,52,48,50,50,52,35,56,45,38,31,44,48,45,55,40,51,36,43,42,48,61,60,48,45,50,47,47,58,30,42,43,63,42,36,46,35,45,47,29,54,32,50,44,49,47,42,48,59,57,53,42,36,48,55,53,46,35,40,41,54,33,33,50,46,51,48,54,30,51,52,52,34,45,50,38,45,48,50,53,52,38,55,52
"46",NA,49,52,56,43,46,50,39,52,53,47,57,45,43,52,58,48,45,50,45,50,56,45,33,61,53,34,34,45,49,48,52,53,47,44,52,38,44,53,53,55,49,57,43,46,47,36,39,52,61,34,36,44,40,53,42,32,48,35,49,50,42,52,47,50,60,61,60,43,37,61,49,50,49,34,39,44,56,32,30,45,47,50,44,58,37,43,47,59,39,45,53,37,44,48,42,52,58,42,52,53
"47",NA,52,44,51,49,52,62,38,52,55,55,62,46,48,52,59,48,56,51,48,55,47,45,38,63,49,40,31,49,46,51,55,54,56,46,50,45,44,56,56,43,49,56,53,52,61,38,41,55,60,32,43,48,36,49,50,34,45,35,52,54,54,59,49,54,52,61,61,46,34,51,50,52,59,36,43,53,54,33,34,52,44,48,48,52,38,48,48,69,36,53,61,34,47,47,49,51,52,41,60,57
