"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"11",NA,6,1,6,1,2,3,2,1,2,5,5,2,2,5,3,1,1,6,0,7,2,2,4,2,4,5,2,0,6,4,9,3,0,4,3,6,3,1,8,1,5,3,2,3,2,1,4,3,5,3,3,4,5,3,5,1,7,2,6,3,3,6,5,5,2,6,1,6,8,3,2,6,4,7,2,7,2,4,4,6,7,3,2,6,6,0,4,1,2,3,4,4,2,2,3,4,5,3,3,2
"12",NA,3,1,3,1,5,9,3,5,3,5,3,2,5,2,1,1,4,2,3,3,3,4,3,4,5,1,1,4,5,2,3,1,0,5,2,1,2,3,3,3,4,4,4,4,0,3,3,2,3,4,3,1,6,3,2,3,3,2,2,1,3,3,1,5,2,3,1,1,6,1,4,6,4,3,1,7,3,4,4,3,3,4,8,4,6,3,6,5,4,4,4,3,4,4,7,3,4,2,2,1
"13",NA,4,3,2,3,1,3,0,4,2,4,3,3,2,8,4,3,2,4,3,3,3,5,3,4,2,3,5,5,6,0,2,2,3,3,2,2,2,0,6,3,0,1,2,4,4,3,7,2,7,4,1,3,1,3,4,3,4,3,5,3,9,3,3,4,2,5,2,2,3,4,4,3,0,4,3,6,7,1,2,2,3,5,4,3,3,3,0,4,8,4,1,2,2,3,2,2,2,4,3,2
"14",NA,3,3,4,3,4,5,6,6,3,1,3,3,3,2,2,2,4,5,0,2,1,5,6,2,8,7,2,2,2,1,1,5,5,6,6,6,3,2,9,5,5,3,1,3,2,6,4,3,2,6,4,4,4,3,2,4,5,7,4,6,6,5,5,6,2,3,4,3,3,2,2,4,5,6,3,5,2,3,0,4,3,1,5,4,4,1,3,2,1,3,5,3,1,3,4,3,6,2,3,3
"15",NA,6,1,6,3,4,6,4,1,5,0,4,2,3,3,2,2,7,1,4,2,3,4,2,4,3,4,3,2,1,2,7,5,0,9,3,0,2,4,6,1,2,1,4,3,0,5,3,1,2,8,4,4,2,2,3,2,2,0,3,0,1,9,3,5,2,0,2,4,4,3,5,5,2,3,3,2,6,3,2,1,4,0,4,0,6,2,7,1,6,4,2,0,2,3,3,2,4,3,2,2
"16",NA,6,2,6,2,1,1,4,5,3,0,4,1,1,7,6,6,7,2,4,3,4,4,7,6,3,7,2,1,4,1,2,3,7,2,0,4,4,3,7,5,1,1,0,1,3,7,9,2,5,3,4,2,5,3,1,0,4,3,3,10,0,3,3,6,3,1,1,4,3,5,4,3,5,3,1,3,7,1,0,1,3,4,1,6,4,4,3,3,5,3,7,4,3,7,3,4,3,1,2,1
"17",NA,2,2,2,1,4,5,4,5,4,1,3,1,1,6,2,2,1,7,1,7,3,5,2,4,5,8,7,3,3,4,2,2,4,1,3,3,3,2,3,7,6,5,5,3,3,2,5,2,1,7,1,5,1,8,2,5,4,5,5,1,4,3,3,2,3,1,2,1,3,1,6,5,5,6,3,7,7,3,2,3,3,4,4,4,2,2,4,6,6,4,4,1,2,4,5,6,2,6,5,2
"18",NA,8,2,7,5,6,3,6,4,7,0,1,3,1,3,9,3,3,3,4,5,4,6,3,4,6,3,2,7,4,2,4,5,4,1,5,4,6,2,2,5,3,2,5,4,4,5,5,2,9,6,3,6,4,6,7,3,7,4,2,4,4,1,5,2,5,3,5,5,5,6,4,7,3,2,2,2,4,6,3,1,4,4,7,8,7,4,0,4,3,4,2,2,2,5,5,4,1,3,1,5
"19",NA,7,3,3,1,1,3,5,6,3,3,3,4,5,3,6,5,10,3,4,5,2,6,1,0,5,5,3,3,3,5,9,7,5,4,8,4,5,2,6,10,6,6,3,5,6,11,1,4,7,4,4,7,1,4,4,2,4,11,5,5,8,8,2,3,4,3,2,4,6,4,6,5,5,4,4,4,5,6,1,3,2,3,4,6,8,6,4,3,4,3,4,3,4,6,4,2,2,0,10,3
"20",NA,3,3,10,3,3,8,5,1,2,1,6,3,6,4,4,3,2,5,6,9,0,8,4,3,5,5,6,6,11,4,9,2,4,5,2,7,3,4,7,2,9,3,3,5,6,3,6,4,5,4,3,9,6,4,7,5,6,7,7,6,4,6,5,4,6,6,4,6,4,6,6,5,4,1,7,9,6,2,4,8,2,5,9,12,5,5,9,10,4,4,7,8,3,2,6,5,4,1,5,5
"21",NA,9,9,9,5,3,3,5,3,5,1,6,1,8,6,14,4,5,9,7,3,5,8,3,7,3,8,5,2,8,3,4,8,11,5,4,6,9,2,6,6,8,3,4,5,6,5,5,5,9,6,3,12,7,7,9,6,8,3,6,7,6,8,5,4,1,6,4,5,12,7,9,11,6,7,5,4,5,5,5,7,3,4,4,4,5,1,9,4,4,5,6,2,6,5,8,7,5,5,8,8
"22",NA,8,7,13,6,9,6,12,7,8,4,13,5,10,6,5,7,5,11,5,6,3,11,6,6,9,11,5,10,10,6,4,9,9,8,8,5,12,7,11,11,6,7,3,6,9,11,9,8,7,10,8,14,9,6,7,5,5,9,9,8,7,9,9,9,4,6,4,7,7,2,10,6,3,6,6,6,7,6,5,12,6,8,7,9,6,5,9,5,9,5,10,6,4,11,7,13,7,6,12,7
"23",NA,10,6,12,10,6,10,9,7,8,4,11,10,7,8,11,6,12,9,10,13,8,10,2,11,9,9,8,15,12,4,14,7,9,8,7,7,7,6,9,6,12,11,5,7,6,5,14,10,9,6,6,13,16,6,10,5,6,9,13,7,7,15,15,6,9,9,5,9,13,7,8,14,13,8,6,9,12,7,7,9,9,7,11,12,6,8,14,8,10,13,14,4,6,8,11,12,7,7,8,8
"24",NA,15,7,15,7,15,9,12,5,14,3,14,6,9,18,10,8,12,15,10,6,7,14,7,10,13,16,10,16,14,9,11,8,15,16,7,7,14,8,13,11,12,9,12,8,11,12,11,9,9,15,9,18,13,9,10,5,7,13,11,8,13,14,12,7,8,9,8,5,12,11,12,12,9,9,6,14,12,5,6,17,6,10,6,12,10,8,14,5,16,10,8,8,6,11,13,11,14,9,7,10
"25",NA,22,9,15,10,12,12,13,12,16,6,13,7,15,13,12,10,15,21,10,15,7,25,13,15,20,16,13,14,13,8,10,12,11,11,5,15,13,10,14,11,14,15,9,9,13,16,13,10,13,10,11,14,16,15,14,6,10,7,16,14,13,13,12,11,13,10,12,11,16,5,13,16,13,12,10,12,17,8,9,16,16,13,13,8,18,11,17,7,16,11,17,8,11,12,15,15,18,14,9,10
"26",NA,18,11,15,6,15,11,11,11,16,8,22,10,14,15,11,9,15,22,9,10,8,14,13,15,20,15,13,19,18,6,16,14,25,16,6,14,18,13,12,11,17,17,10,5,13,14,16,10,20,10,13,16,17,14,13,12,14,11,14,17,15,10,22,10,12,15,11,12,18,12,16,16,16,13,9,13,18,9,10,9,14,13,15,11,21,10,20,9,15,12,17,5,9,14,18,15,16,9,15,14
"27",NA,19,11,18,9,19,16,18,10,19,8,24,14,17,17,10,14,20,26,14,17,11,21,15,13,22,26,15,23,15,12,14,16,14,16,9,19,24,13,21,18,22,14,11,13,13,21,12,15,15,19,17,21,20,20,18,10,12,12,22,15,14,17,14,15,11,11,15,14,14,14,18,20,15,12,7,12,26,9,13,18,18,16,20,17,20,15,17,15,16,11,19,6,12,19,18,14,15,13,12,15
"28",NA,25,14,26,8,22,20,17,19,22,9,21,9,18,18,16,13,17,22,11,22,12,20,19,21,23,23,13,21,19,16,18,18,21,14,9,24,19,13,19,18,17,19,13,15,15,24,18,18,14,22,20,26,22,18,15,13,20,13,19,17,20,20,22,17,13,14,14,17,25,11,21,25,14,16,9,12,28,13,13,23,22,17,18,18,21,14,21,14,20,14,18,13,14,16,17,21,16,16,15,15
"29",NA,22,15,22,12,25,21,19,25,26,9,22,13,17,21,21,17,17,23,16,22,14,18,20,20,19,21,15,20,27,18,26,18,26,19,11,20,21,13,24,21,21,18,15,11,19,15,19,16,18,25,23,26,19,17,20,12,27,14,20,21,25,23,28,19,16,19,12,15,18,18,27,23,19,24,16,11,26,15,17,20,20,18,20,13,27,12,23,18,27,19,23,11,13,22,25,19,22,15,13,20
"30",NA,19,16,23,11,30,28,22,23,18,11,16,16,21,23,20,15,21,20,17,20,13,25,20,24,24,24,15,26,29,16,23,23,30,23,11,23,25,14,27,19,16,17,17,13,17,25,23,21,16,25,22,24,23,32,23,17,25,19,18,22,24,18,21,22,11,18,21,21,25,18,21,27,23,22,15,22,22,16,17,24,21,16,20,21,17,13,26,14,30,15,21,14,19,23,24,26,25,15,15,20
"31",NA,26,16,21,12,27,25,20,20,25,11,21,17,20,29,29,21,25,21,18,21,17,22,24,31,17,25,17,27,31,22,19,23,26,18,17,28,27,16,29,25,24,22,17,15,20,24,20,22,21,16,17,28,28,29,23,22,25,20,22,20,28,26,25,22,16,16,19,23,25,17,22,23,17,23,16,19,26,18,18,27,24,21,22,22,25,19,28,12,28,25,23,13,16,27,24,19,30,20,19,18
"32",NA,34,22,26,16,31,29,26,24,32,13,23,16,20,22,30,19,29,22,17,28,19,27,27,22,25,28,20,23,33,15,25,27,23,33,13,24,25,17,32,19,28,25,16,20,20,29,23,23,19,31,22,33,24,27,26,17,32,29,19,22,28,29,23,22,22,23,21,23,28,19,23,25,21,23,17,20,29,19,20,26,20,16,24,20,29,18,21,18,32,22,27,18,19,27,24,26,29,27,18,23
"33",NA,27,12,26,15,33,23,24,26,37,13,20,17,26,23,25,26,26,34,16,23,16,27,27,30,24,23,18,23,34,23,16,40,26,25,20,25,33,19,31,26,25,23,20,22,24,30,30,26,30,24,21,29,29,26,29,28,30,22,26,28,28,29,34,25,18,17,19,24,26,19,23,33,17,24,17,23,29,16,24,32,37,20,34,28,29,20,28,20,39,28,30,16,17,30,26,31,35,23,21,19
"34",NA,28,20,28,18,35,30,24,26,34,14,32,19,24,25,31,21,27,36,20,22,21,27,24,28,27,23,22,25,33,20,24,36,24,34,20,34,29,24,38,29,29,21,24,22,26,35,31,22,32,26,17,33,25,35,23,23,32,22,21,28,29,35,31,34,23,24,20,23,39,23,31,29,26,27,21,32,25,22,22,29,30,21,25,30,24,23,25,25,37,23,27,18,21,28,26,31,33,17,21,21
"35",NA,30,25,31,26,38,42,23,29,35,14,35,24,26,24,31,26,29,30,22,27,18,27,30,26,35,25,17,34,27,21,22,29,25,29,21,41,31,29,37,24,35,25,22,18,24,32,32,26,29,24,22,31,31,32,30,17,30,27,28,35,31,32,21,29,20,19,26,16,34,20,28,26,21,32,17,30,29,20,21,36,27,23,35,25,29,30,32,25,35,28,32,22,20,30,22,31,31,21,21,20
"36",NA,34,21,24,23,27,33,22,23,34,23,31,22,22,19,23,19,34,32,19,33,23,33,23,30,29,28,23,27,34,23,36,35,28,32,27,33,37,19,35,27,39,26,25,22,25,32,28,25,33,34,19,31,27,32,31,21,31,31,36,34,36,36,31,25,22,28,20,22,40,21,35,24,20,30,22,24,41,21,25,35,29,22,31,32,31,21,29,22,43,29,34,18,22,30,25,38,28,25,23,22
"37",NA,32,20,27,18,28,36,25,28,34,18,30,20,24,25,25,22,28,38,22,33,18,30,24,30,26,33,20,35,34,29,28,30,35,34,25,37,32,23,37,27,40,28,26,23,29,34,35,24,34,29,28,35,30,35,24,19,32,25,31,32,32,34,32,34,22,26,27,23,40,22,30,35,19,28,20,24,37,19,26,27,24,27,30,31,34,30,31,26,31,32,30,18,20,26,25,27,38,21,22,24
"38",NA,31,31,27,19,35,31,26,29,38,23,30,24,23,25,31,28,31,37,19,33,25,33,30,44,27,34,19,26,35,26,25,36,24,38,28,38,29,24,36,28,31,25,24,28,23,33,32,25,35,29,29,35,30,35,27,28,36,28,31,31,31,37,28,34,23,30,28,23,44,18,33,35,21,32,20,25,32,25,30,30,30,29,30,32,23,26,37,27,33,28,27,18,22,32,28,37,36,22,22,32
"39",NA,30,26,32,20,30,34,29,30,40,23,34,19,25,34,23,26,30,38,16,32,26,30,29,34,31,38,22,30,29,23,37,37,31,43,24,38,37,26,35,28,33,17,25,28,23,43,37,22,31,37,31,29,38,45,31,26,31,32,37,31,38,42,33,32,23,30,29,24,39,25,32,33,28,29,27,26,41,23,27,37,33,25,29,30,38,30,34,27,38,33,33,19,26,29,23,31,34,23,22,24
"40",NA,34,26,29,28,34,36,27,34,41,26,30,27,23,32,30,28,35,41,23,34,24,38,31,36,33,33,26,29,35,29,34,41,38,35,32,40,39,24,31,32,37,23,21,30,34,33,38,29,38,35,34,31,38,44,38,22,42,36,32,32,34,36,36,34,26,32,27,28,38,28,34,38,25,28,21,29,40,25,29,35,32,27,36,29,33,26,36,27,33,31,36,26,28,33,26,36,27,26,24,28
"41",NA,41,28,31,25,34,41,27,37,39,24,35,22,31,27,37,30,35,35,21,43,29,32,35,33,34,35,21,34,32,29,27,37,31,35,26,39,31,27,40,31,30,28,23,24,25,39,45,24,29,38,25,34,31,37,36,22,38,37,32,36,37,43,33,35,26,27,27,25,38,27,35,39,26,35,25,32,33,25,28,44,30,27,31,29,36,25,31,30,46,35,28,23,28,29,26,35,32,27,21,32
"42",NA,32,27,34,24,36,34,29,35,40,27,29,30,25,33,37,29,40,34,23,44,31,36,30,39,30,39,27,34,38,30,34,39,27,38,33,38,36,27,32,27,42,28,24,25,31,40,35,28,35,35,32,40,34,38,33,28,38,34,36,34,38,38,40,43,24,32,29,24,44,25,30,35,25,34,22,28,42,27,26,38,40,29,36,29,37,26,40,30,39,33,31,27,26,31,24,34,38,24,23,28
"43",NA,36,31,31,25,39,35,24,32,39,20,32,26,24,28,41,30,34,40,29,37,26,30,34,34,32,31,27,35,41,26,38,37,41,41,29,42,35,27,38,33,41,24,24,23,28,41,31,24,37,31,36,39,34,38,27,28,45,39,33,35,38,36,26,43,25,31,25,26,43,27,40,39,24,31,25,32,39,23,26,38,36,27,36,32,35,29,35,24,35,42,34,24,29,31,30,36,40,24,22,21
"44",NA,37,30,30,31,36,39,24,35,43,25,35,25,19,32,33,29,43,37,21,34,31,38,31,41,30,32,28,35,40,24,32,35,34,41,34,46,35,25,37,38,33,29,29,26,28,40,38,25,41,39,29,32,31,36,39,24,39,39,42,43,35,35,29,46,26,28,25,29,41,29,33,39,22,38,27,38,40,26,27,39,41,26,33,37,36,23,46,27,41,35,34,24,25,30,23,43,43,23,28,27
"45",NA,38,32,29,26,41,41,28,43,35,29,36,28,25,30,35,24,38,36,24,39,31,44,39,36,33,37,22,32,37,33,33,40,38,42,34,42,42,29,35,36,38,27,22,27,25,38,37,25,39,36,23,36,32,42,40,28,40,41,44,44,34,37,37,38,25,28,28,27,40,29,33,40,22,38,26,33,41,23,27,44,42,31,29,36,44,28,28,31,41,36,35,23,22,37,25,37,42,27,25,30
"46",NA,33,33,36,26,38,37,23,45,39,30,37,28,25,28,35,30,33,35,22,36,29,36,34,37,35,34,27,36,36,27,36,37,40,36,33,41,40,30,35,34,39,30,24,27,26,38,35,22,36,29,34,34,34,42,35,26,40,36,40,38,34,37,38,39,27,27,26,28,43,29,37,39,27,35,23,43,41,25,22,43,42,27,40,32,38,27,46,28,37,45,37,27,28,34,26,37,37,25,24,27
"47",NA,39,30,37,25,37,43,24,37,43,30,30,27,24,36,37,28,36,40,24,36,29,34,32,40,32,33,23,39,38,31,34,44,40,38,33,45,37,28,32,41,44,25,25,34,29,35,32,25,42,42,31,42,32,44,37,27,36,40,31,41,35,38,39,41,26,25,25,26,44,34,37,39,25,32,22,40,37,19,29,41,45,27,33,33,40,31,32,33,47,42,39,22,24,36,26,37,42,26,25,26
