"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"11",NA,5,1,6,5,3,7,3,3,3,4,4,3,3,3,5,1,2,2,2,3,1,3,5,2,3,1,5,2,7,8,2,1,2,1,1,2,4,3,3,4,5,1,2,2,0,4,4,3,4,1,1,1,4,2,2,5,0,5,6,3,4,4,4,5,1,6,4,4,5,3,2,3,1,3,3,4,5,3,3,4,2,2,3,4,3,5,3,3,3,3,1,4,1,0,2,4,5,3,2,2
"12",NA,4,0,2,4,3,3,3,2,4,4,1,2,6,4,4,4,6,2,3,2,1,0,2,3,6,6,2,5,3,2,1,3,2,2,3,8,3,3,2,7,5,2,4,1,4,1,2,3,5,4,6,3,2,1,2,8,4,3,4,3,6,4,3,5,3,4,5,3,5,6,4,3,3,3,5,2,5,5,2,2,2,3,2,1,4,4,2,2,10,2,1,3,5,5,8,1,4,3,4,3
"13",NA,3,1,1,2,3,0,3,2,2,3,3,4,5,5,4,2,3,2,6,2,1,2,10,4,7,3,2,4,1,1,4,4,3,3,2,4,3,4,1,5,6,2,3,2,2,3,1,1,4,5,6,4,1,3,4,2,5,3,1,3,2,5,6,3,2,5,5,1,5,7,2,1,6,1,4,2,2,2,2,7,4,1,6,1,2,1,2,5,2,3,2,3,2,2,2,2,6,7,2,5
"14",NA,5,4,5,3,4,2,3,5,6,2,6,5,3,3,4,2,1,1,2,4,3,2,7,2,1,2,2,4,6,4,4,5,4,6,6,7,4,2,4,3,3,4,5,4,5,2,2,5,2,1,3,2,1,2,1,5,2,2,5,3,4,4,5,1,1,2,2,3,4,2,2,3,2,2,3,3,5,3,3,4,3,3,1,2,5,2,2,3,2,1,4,4,0,1,3,4,7,3,5,7
"15",NA,3,3,4,3,6,1,2,2,1,1,1,3,7,3,4,2,4,5,5,4,2,2,2,3,4,2,5,1,3,3,2,3,6,4,0,4,1,5,2,4,4,1,3,4,8,1,5,5,1,3,3,6,1,3,5,4,1,2,4,3,3,3,3,5,3,5,5,2,2,5,3,4,1,2,3,4,2,4,3,4,2,3,4,6,4,3,5,3,0,4,1,2,3,2,3,5,2,3,3,7
"16",NA,3,2,3,2,3,4,4,6,1,3,2,4,3,1,5,1,1,3,7,2,4,0,7,5,3,1,0,6,4,2,2,5,8,3,4,1,1,6,5,2,3,1,6,0,2,1,1,1,1,3,5,8,3,0,1,4,1,7,6,3,1,2,2,7,0,6,3,2,3,0,3,4,3,3,5,4,5,4,1,1,3,0,1,4,2,2,9,6,2,5,2,4,3,5,4,2,4,2,1,2
"17",NA,3,7,6,2,4,2,6,0,2,5,4,3,8,4,7,1,1,6,3,1,1,2,5,4,2,5,6,3,4,4,3,3,3,3,3,3,7,5,1,2,4,3,7,6,5,2,4,2,5,1,4,2,3,5,3,5,3,4,0,4,3,6,3,0,3,5,5,4,5,1,4,3,2,2,3,1,3,2,1,2,1,6,1,4,3,7,3,5,4,4,3,1,3,3,4,1,4,3,3,4
"18",NA,8,7,4,3,6,2,8,3,3,2,5,3,3,4,2,1,3,5,2,2,5,3,3,4,2,4,3,4,2,5,3,7,2,2,5,3,1,6,6,2,4,0,6,8,4,1,5,5,6,5,4,6,3,2,6,5,0,4,5,5,4,2,3,4,2,3,4,7,3,3,5,5,4,5,2,7,4,4,2,1,0,4,1,4,5,5,3,5,6,2,2,2,3,6,7,5,8,5,6,4
"19",NA,7,4,3,6,6,6,4,4,6,3,6,5,4,6,9,5,2,3,8,2,2,6,2,4,4,8,4,4,4,8,2,4,5,1,8,7,2,4,7,5,4,3,5,5,4,1,4,3,4,3,2,3,9,9,5,5,2,4,2,7,6,7,3,2,6,8,2,4,10,5,3,5,7,5,5,6,2,5,2,2,3,3,6,7,2,5,5,3,3,7,2,4,7,4,5,2,6,4,4,6
"20",NA,6,10,4,7,2,7,7,3,2,10,6,4,3,10,6,4,0,5,9,5,2,6,3,2,5,4,2,7,8,8,3,7,1,1,7,10,6,6,10,6,8,3,6,7,5,4,8,4,9,6,8,10,2,6,7,3,6,3,5,4,3,9,3,6,2,3,4,4,6,6,1,7,7,5,7,6,5,3,4,3,5,8,10,4,6,6,6,4,6,8,3,4,6,5,7,0,4,10,8,4
"21",NA,7,7,9,9,5,6,5,4,9,5,6,5,4,13,10,5,3,7,4,3,3,6,9,5,5,8,4,8,11,4,7,10,4,5,8,7,6,5,6,6,10,4,7,6,7,5,6,4,6,4,4,5,4,6,10,7,3,4,6,6,1,9,5,5,5,4,3,15,7,10,4,7,9,7,6,7,6,8,6,4,6,5,9,7,4,9,5,6,6,6,3,7,5,6,7,5,8,3,7,5
"22",NA,12,6,11,8,13,11,4,4,5,8,8,8,6,15,6,6,6,15,8,6,2,4,4,5,10,9,6,10,5,7,7,7,8,4,11,7,13,9,7,10,7,5,11,7,6,5,5,6,9,5,6,11,7,11,13,9,6,7,7,12,7,15,3,7,5,6,11,7,8,13,3,11,6,11,10,9,6,6,8,2,2,8,10,8,8,10,5,5,5,3,6,7,7,5,8,6,7,4,3,2
"23",NA,9,6,13,12,7,7,9,7,8,8,8,11,6,13,6,11,6,10,10,7,5,6,8,6,19,11,5,11,10,5,11,7,8,8,8,10,9,12,8,11,8,2,8,10,11,7,6,5,14,10,7,14,3,11,13,8,5,7,10,14,7,11,7,11,7,8,6,8,5,12,5,9,12,13,11,6,7,8,9,7,7,7,15,8,8,5,10,9,4,1,7,9,18,8,15,3,10,5,10,7
"24",NA,8,14,12,13,11,15,6,9,13,7,13,7,9,16,14,11,7,14,12,4,1,9,9,8,9,12,10,16,7,9,6,14,14,7,9,17,8,12,8,10,12,3,10,13,13,7,7,14,19,9,9,12,5,10,9,12,6,5,10,16,6,9,9,11,9,10,11,9,12,16,6,11,16,11,15,12,12,10,9,5,9,9,11,10,9,14,13,11,6,6,7,9,15,5,9,7,10,9,13,9
"25",NA,10,12,16,17,11,21,9,10,10,7,13,13,7,23,14,11,8,14,14,10,6,9,12,9,11,17,9,8,12,11,8,13,13,7,12,11,12,16,10,9,15,6,14,10,12,9,10,14,16,11,11,15,8,15,13,10,10,6,10,18,9,14,12,9,9,10,11,9,7,18,6,17,14,12,20,13,11,12,13,7,8,10,12,13,11,8,10,12,7,7,7,8,18,7,15,6,16,10,17,9
"26",NA,17,16,21,12,19,17,9,13,6,12,14,9,11,14,8,11,5,18,16,8,7,12,16,11,13,19,14,16,15,13,11,16,13,12,21,14,14,21,13,9,16,2,11,14,18,10,12,15,11,13,11,16,7,17,18,12,13,8,16,17,8,15,11,7,11,12,15,13,15,21,10,16,19,19,18,19,11,10,12,7,9,11,12,15,12,9,15,11,13,9,8,6,19,10,12,5,14,7,13,12
"27",NA,19,22,21,15,16,21,7,17,12,20,13,10,10,13,20,14,9,23,16,9,9,13,15,13,19,19,16,20,16,13,13,24,16,10,23,16,19,22,13,8,19,6,17,20,20,10,13,14,12,22,13,14,11,20,12,17,11,9,20,25,10,10,14,9,18,13,15,14,9,19,11,22,18,20,18,16,12,14,15,13,13,14,11,17,15,9,15,19,13,9,13,5,23,13,16,10,18,10,18,14
"28",NA,22,18,30,19,18,22,14,19,15,15,19,16,16,22,16,12,8,23,17,4,14,11,14,18,15,25,17,20,17,15,11,16,19,11,29,25,19,14,15,13,21,5,20,18,19,12,16,18,18,17,17,19,15,24,22,11,11,12,18,24,9,23,11,13,16,11,21,17,16,17,9,33,20,19,21,22,16,11,12,13,17,15,14,21,15,16,16,22,12,7,12,7,21,10,13,13,21,15,18,18
"29",NA,20,20,26,20,22,23,12,20,18,23,21,20,25,26,21,16,8,21,27,11,12,13,21,17,24,27,22,28,25,25,6,23,17,10,32,18,18,22,20,15,20,11,19,20,21,9,18,16,22,25,18,26,7,32,17,11,14,10,23,27,7,20,20,16,16,15,15,22,19,22,10,28,24,27,19,18,21,14,14,14,18,20,18,24,14,11,11,21,10,8,16,16,26,12,13,11,28,14,16,22
"30",NA,28,18,26,24,18,26,16,19,12,11,20,18,22,19,22,17,11,16,25,9,15,15,26,19,22,26,16,31,16,19,13,14,20,13,24,25,18,30,16,16,23,12,19,25,23,13,14,14,20,21,25,20,8,22,20,19,9,8,19,25,14,31,18,20,18,15,21,23,23,20,9,19,23,21,17,21,23,22,14,12,14,22,17,26,14,13,13,20,14,12,14,17,22,11,14,9,28,14,16,21
"31",NA,25,23,28,27,24,30,15,21,23,20,21,23,21,22,26,18,10,29,27,14,15,10,22,24,28,22,16,29,25,25,14,18,26,15,27,20,23,21,26,17,21,8,27,20,25,12,17,24,28,23,25,28,17,26,22,23,13,7,22,33,15,23,16,20,14,22,19,21,21,20,14,28,26,22,37,23,18,21,17,19,20,24,17,32,20,17,13,24,15,12,20,18,22,12,24,10,24,14,26,24
"32",NA,32,25,30,22,24,34,14,21,20,27,23,19,29,27,17,16,7,21,26,8,15,20,22,26,28,23,18,31,34,21,12,16,28,23,42,33,33,17,21,19,24,11,26,31,25,14,19,21,36,31,26,22,12,31,22,25,17,9,27,32,16,23,16,21,12,24,22,23,23,23,15,31,19,27,31,25,25,22,16,13,18,25,17,27,11,20,20,28,16,5,16,11,29,11,26,12,25,16,18,24
"33",NA,33,30,36,28,27,28,17,25,26,26,27,24,29,36,23,19,9,32,28,14,20,18,29,26,30,30,24,42,26,28,19,26,30,19,34,29,32,24,25,23,24,11,30,29,25,13,17,25,35,35,28,29,14,33,30,19,14,9,29,38,18,28,22,25,14,26,24,25,25,26,16,30,24,33,30,29,21,20,25,17,19,29,23,30,12,17,14,24,8,7,10,14,31,17,25,14,26,22,27,30
"34",NA,29,30,25,27,28,33,24,26,24,32,26,19,26,33,20,17,11,34,28,10,17,19,27,25,29,36,26,30,21,27,21,25,30,20,31,30,31,20,28,20,26,11,24,33,37,12,15,25,36,28,28,30,21,29,30,23,18,16,30,33,20,26,21,25,20,26,26,28,29,28,19,27,24,34,26,24,26,27,23,16,20,25,22,37,16,15,11,25,12,14,20,19,32,18,24,13,33,12,27,29
"35",NA,28,28,40,37,26,30,25,21,25,32,29,26,34,34,19,25,16,37,35,14,15,22,31,33,28,44,24,37,22,24,18,25,27,20,45,37,39,32,29,19,31,10,20,29,31,15,21,28,34,32,34,28,21,33,34,25,22,18,27,39,20,31,17,26,21,42,31,27,29,33,21,31,28,37,27,28,27,27,19,21,21,22,21,33,14,21,20,37,15,6,19,21,44,13,30,17,34,15,25,27
"36",NA,41,31,40,37,34,35,31,24,26,36,24,30,41,36,28,19,15,41,34,13,14,27,34,28,34,41,25,38,32,31,23,28,34,24,48,30,37,33,29,28,22,7,33,28,35,20,21,27,44,32,29,40,19,40,33,28,19,13,38,32,24,30,21,26,22,31,33,22,32,32,20,31,35,43,33,35,29,24,26,19,26,28,24,33,19,24,20,34,15,11,17,14,31,15,37,17,28,26,29,31
"37",NA,38,32,49,40,30,27,31,31,23,33,21,26,39,31,22,21,10,32,33,12,19,23,27,34,25,42,22,35,36,30,24,30,36,25,45,35,35,30,32,25,24,8,31,38,33,19,24,28,36,40,34,33,19,34,31,25,25,14,38,36,26,29,30,31,23,34,35,33,32,36,22,22,30,39,38,38,36,26,26,30,26,32,25,35,23,22,18,37,13,10,16,9,36,15,23,18,30,24,30,31
"38",NA,38,35,44,42,32,45,30,31,42,39,30,22,35,37,31,19,13,34,24,12,22,32,27,30,42,43,24,41,33,35,30,25,34,31,47,37,41,36,30,29,26,11,30,32,33,24,29,32,30,28,32,37,17,35,31,23,22,14,25,41,20,34,26,35,21,36,25,32,33,35,22,36,25,39,33,29,33,26,25,27,26,29,29,41,16,24,19,31,13,9,19,14,46,13,27,24,28,19,19,31
"39",NA,32,38,46,43,37,31,34,30,27,38,31,30,42,36,27,22,14,31,33,13,26,24,30,34,37,47,25,38,36,45,28,37,35,27,41,42,41,24,26,22,24,8,39,39,34,19,27,34,32,31,35,30,19,32,34,26,23,14,36,40,25,39,23,26,23,31,32,36,37,32,22,35,30,48,37,35,42,32,33,26,30,34,31,42,25,27,15,37,15,16,16,21,38,20,21,25,29,24,23,32
"40",NA,38,37,49,36,27,35,37,30,35,43,36,29,45,35,27,22,19,35,31,6,19,31,32,40,40,45,28,46,36,35,26,28,36,28,55,43,49,33,31,29,32,14,33,45,34,18,33,33,36,29,35,35,21,42,35,28,19,17,38,45,24,38,32,31,28,35,31,34,37,34,26,33,37,40,33,34,36,29,29,19,27,35,33,38,25,32,20,33,10,16,21,14,43,16,31,26,33,22,23,38
"41",NA,44,36,47,33,31,44,39,33,31,39,32,33,44,32,24,26,14,36,34,8,23,32,31,36,44,46,24,47,37,38,30,23,38,23,49,42,44,36,38,33,26,7,32,47,43,14,28,28,47,37,41,38,26,33,35,30,23,17,38,42,28,38,31,34,32,37,40,38,43,33,25,47,31,47,48,46,45,36,25,32,30,37,28,44,26,30,22,30,9,9,24,14,38,15,31,30,34,28,33,41
"42",NA,37,45,52,39,38,46,24,35,36,44,28,24,33,36,28,23,17,36,39,11,27,34,38,38,44,50,30,40,23,40,24,25,42,29,50,40,39,33,38,26,38,14,18,46,40,16,29,34,44,34,39,41,27,41,36,30,23,14,36,42,30,30,29,34,19,43,42,37,38,32,23,39,34,53,33,45,48,33,23,28,25,46,26,47,18,23,24,38,19,15,21,11,40,15,32,27,42,28,28,38
"43",NA,41,39,51,43,37,45,40,41,38,44,38,35,42,35,28,30,18,32,39,7,25,37,41,43,42,51,32,46,35,42,26,28,43,25,48,38,37,36,34,41,34,8,27,48,45,19,33,31,46,38,45,39,30,36,45,32,26,17,37,43,28,31,31,33,23,43,36,43,42,30,26,38,32,47,49,47,45,36,22,32,28,40,26,42,24,25,27,40,13,17,22,15,40,17,29,32,37,23,33,33
"44",NA,53,41,50,41,39,44,32,33,36,40,40,40,40,41,36,26,22,41,42,7,27,35,46,45,49,49,33,41,37,37,28,30,48,31,59,58,40,34,29,34,42,11,38,53,44,27,28,29,49,42,39,29,31,44,46,37,26,18,37,44,28,40,38,30,31,35,47,40,31,36,25,31,35,43,47,44,35,43,29,33,26,42,34,40,25,30,24,39,20,9,23,18,41,11,36,21,43,28,30,37
"45",NA,46,40,51,47,43,40,31,33,37,45,37,32,45,42,36,34,19,46,44,14,24,37,44,51,47,51,27,40,40,38,29,32,48,33,55,46,37,30,34,36,41,10,34,47,41,24,30,39,53,43,49,44,30,40,35,34,30,20,44,50,32,35,38,36,24,36,41,45,38,43,26,30,43,41,44,44,50,36,19,39,33,41,32,47,25,32,26,44,16,13,31,10,41,16,32,32,46,33,36,41
"46",NA,46,46,53,37,45,54,40,35,37,48,41,31,41,31,32,36,17,45,37,11,27,34,43,48,51,46,34,43,45,43,29,32,52,32,39,37,42,34,35,38,36,11,38,44,44,22,32,39,47,44,49,44,30,46,48,28,25,20,43,54,35,40,38,29,33,40,38,38,30,40,31,34,35,33,44,36,47,41,27,31,30,36,28,52,30,23,25,46,22,11,28,14,44,16,34,29,45,26,33,33
"47",NA,44,33,46,52,49,54,41,29,38,39,43,32,44,40,34,32,16,43,38,14,29,36,44,42,53,47,43,41,39,37,34,28,51,32,38,45,47,38,33,40,45,11,34,38,25,25,37,39,49,49,50,38,28,44,37,36,19,11,46,46,30,44,30,26,32,44,42,45,39,43,28,37,40,45,53,45,41,44,25,30,34,34,27,42,30,42,22,50,13,10,20,21,42,11,35,34,49,32,32,42
